kalimat_id,kata,sense,kalimat,freq
719084,dasar,4502,"Akan tetapi tidak adanya jaringan atau organ bisa saja karena memang fitur ini hilang dalam generasi selanjutnya (contoh lainnya chondrostei seperti ikan sturgeon terdiri dari sebagian besar tulang rawan, tetapi ilmuwan memasukkannya dalam kelompok ikan bertulang keras, karena secara kekerabatan lebih dekat dengan mereka dibanding ikan bertulang rawan seperti Pari dan Hiu; Ikan sturgeon kehilangan sebagian besar proses osifikasi/pengerasan tulang yang dimiliki nenek moyangnya), sehingga klasifikasi dengan dasar tidak adanya jaringan atau organ tidak bisa digunakan sebagai klad.",2
719084,dasar,4502,"Ikan sturgeon kehilangan sebagian besar proses osifikasi/pengerasan tulang yang dimiliki nenek moyangnya), sehingga klasifikasi dengan dasar tidak adanya jaringan atau organ tidak bisa digunakan sebagai klad.",1
719170,dasar,4502,"Gambaran untuk Clark pada saat diikat, hanya mengenakan pakaian dalam seadanya dan tulisan ""S"" merah yang dilukis pada dadanya, yaitu untuk pembentangan alur cerita oleh Gough dan Millar untuk serial tersebut, yang merupakan tentang penggambaran Clark ke elemen dasar dari karakter Superman.",2
719170,dasar,4504,"Gambaran untuk Clark pada saat diikat, hanya mengenakan pakaian dalam seadanya dan tulisan S merah yang dilukis pada dadanya, yaitu untuk pembentangan alur cerita oleh Gough dan Millar untuk serial tersebut, yang merupakan tentang penggambaran Clark ke elemen dasar dari karakter Superman.",1
720206,dasar,450d,Tingkat pendidikan masyarakat Desa Dieng masih dinilai rendah karena banyak masyarakat yang hanya berpendidikan Sekolah Dasar (SD) hal ini disebabkan karena sekolah lanjutan menengah pertama (SLTP) yang masih terbatgas.,2
720206,dasar,450x,Tingkat pendidikan masyarakat Desa Dieng masih dinilai rendah karena banyak masyarakat yang hanya berpendidikan sekolah dasar (SD) hal ini disebabkan karena sekolah lanjutan menengah pertama (SLTP) yang masih terbatgas.,1
720369,dasar,4501,"Zona bentik merupakan wilayah ekologi pada bagian terendah atau dasar dari suatu perairan seperti laut atau danau, termasuk permukaan sedimen dan lapisan di bawah permukaan.",1
720369,dasar,4501,"Zona bentik merupakan wilayah ekologi pada bagian terendah atau dasar dari suatu perairanseperti laut atau danau, termasuk permukaan sedimen dan lapisan di bawah permukaan.",1
720369,dasar,4501,"Zona bentik merupakan wilayah ekologi pada bagian terendah atau dasar dari suatu perairan seperti laut atau danau, termasuk permukaan sedimen dan lapisan di bawah permukaan.",1
720521,dasar,4502,"Taraf biotik adalah alamiah yang merupakan dasar masyarakat dan merupakan susunan subsosial yang berlaku asas kompetitif dan ketergantungan, sehingga masyarakat berkembang dengan pola-pola tertentu.",1
720521,dasar,4502,"Taraf biotik atau ""community"" adalah alamiah yang merupakan dasar masyarakat dan merupakan susunan subsosial yang berlaku asas kompetitif dan ketergantungan, sehingga masyarakat berkembang dengan pola-pola tertentu.",1
720521,dasar,4502,"Taraf biotik atau community adalah alamiah yang merupakan dasar masyarakat dan merupakan susunan subsosial yang berlaku asas kompetitif dan ketergantungan, sehingga masyarakat berkembang dengan pola-pola tertentu.",1
721201,dasar,4502,"Meskipun begitu, diskriminasi atas dasar orientasi seksual dilarang di Serbia.",2
721201,dasar,4504,"Meskipun begitu, diskriminasi atas dasar orientasi seksual dilarang di Serbia.",1
722282,dasar,4502,Peraturan pendidikan dasar untuk masyarakat,1
722282,dasar,4504,"Peraturan pendidikan dasar untuk masyarakat pada waktu Hindia Belanda pertama kali dikeluarkan pada tahun 1848, dan disempurnakan pada tahun 1892 di mana pendidikan dasar harus ada pada setiap Karesidenan, Kabupaten, Kawedanan, atau pusat-pusat kerajinan, perdagangan, atau tempat yang dianggap perlu .",1
722282,dasar,4504,"Peraturan pendidikan dasar untuk masyarakat pada waktu Hindia Belanda pertama kali dikeluarkan pada tahun 1848, dan disempurnakan pada tahun 1892.",1
722521,dasar,4502,"Namun apabila tangan benar-benar dalam keadaan kotor, baik oleh tanah, darah, ataupun lainnya, maka penggunaan air dan sabun untuk mencuci tangan lebih disarankan karena cairan pencuci tangan baik yang berbahan dasar alkohol maupun non alkohol walaupun efektif membunuh kuman cairan ini tidak membersihkan tangan, ataupun membersihkan material organik lainnya.",2
722521,dasar,4504,"Penggunaan air dan sabun untuk mencuci tangan lebih disarankan karena cairan pencuci tangan baik yang berbahan dasar alkohol maupun non alkohol walaupun efektif membunuh kuman cairan ini tidak membersihkan tangan, ataupun membersihkan material organik lainnya.",1
722926,dasar,4504,Pustaka Dasar C++ sudah termasuk Pustaka Dasar ISO C90 untuk bahasa pemrograman C. Fitur-fitur dalam Pustaka Dasar C++ dinyatakan dalam namespace std.,1
722926,dasar,450d,Pustaka Dasar C++ sudah termasuk Pustaka Dasar ISO C90 untuk bahasa pemrograman C. Fitur-fitur dalam Pustaka Dasar C++ dinyatakan dalam namespace std.,2
723180,dasar,4502,"Amartya Kumar Sen adalah seorang ekonom India yang menjadi terkenal karena karyanya tentang kelaparan, teori perkembangan manusia, ekonomi kesejahteraan, mekanisme dasar dari kemiskinan, dan liberalisme politik.",1
723180,dasar,4504,"Amartya Kumar Sen () adalah seorang ekonom India yang menjadi terkenal karena karyanya tentang kelaparan, teori perkembangan manusia, ekonomi kesejahteraan, mekanisme dasar dari kemiskinan, dan liberalisme politik.",1
723180,dasar,4504,"Amartya Kumar Sen adalah seorang ekonom India yang menjadi terkenal karena karyanya tentang kelaparan, teori perkembangan manusia, ekonomi kesejahteraan, mekanisme dasar dari kemiskinan, dan liberalisme politik.",1
72574,badan,1401,"Dengan tinggi badan 198 cm, Jon menjadi anggota tertinggi di band.",1
72574,badan,1401,"dengan tinggi badan 198 cm, menjadikannya sebagai anggota tertinggi di band.",1
72574,badan,1401,Tinggi badan 198 cm menjadikannya sebagai anggota tertinggi di band.,1
726033,dasar,4502,"Hukum-hukum dasar kimia, yaitu hukum kekekalan massa, hukum perbandingan tetap, dan hukum perbandingan berganda.",1
726033,dasar,4502,"Stoikiometri didasarkan pada hukum-hukum dasar kimia, yaitu hukum kekekalan massa, hukum perbandingan tetap, dan hukum perbandingan berganda.",1
726033,dasar,4504,"Stoikiometri didasarkan pada hukum-hukum dasar kimia, yaitu hukum kekekalan massa, hukum perbandingan tetap, dan hukum perbandingan berganda.",1
726489,dasar,4503,Sekolah Dasar Negeri Jatinegara 13 memiliki kode NPSN 20109323.,1
726489,dasar,450d,Sekolah Dasar Negeri Jatinegara 13 memiliki kod NPSN 20109323.,2
726620,dasar,4502,Alasan mengapa ln(x) disebut logaritma alami adalah karena logaritma alami dapat didefinisikan dengan mudah menggunakan integral yang dasar atau deret Taylor,1
726620,dasar,4504,"Namun, ada dua alasan mengapa ln(""x"") disebut logaritma alami: pertama, persamaan-persamaan yang variabel tak diketahuinya merupakan pangkat dari ""e"" jauh lebih sering dijumpai dibanding yang merupakan pangkat dari 10 (karena sifat-sifat ""alami"" dari fungsi eksponensial yang dapat menggambarkan pertumbuhan dan peluruhan), dan kedua, karena logaritma alami dapat didefinisikan dengan mudah menggunakan integral yang dasar atau deret Taylor (lihat penjelasan di bawah), dan logaritma berbasis lainnya tidak dapat didefinisikan seperti ini.",2
727892,dasar,4503,"IB Asia akan memulai operasi di kantor lantai dasar terpisah di fasilitas kantor pusat DBS, dan akan fokus pada layanan perbankan komersial, pembiayaan korporasi, pasar modal dan perbankan swasta.",2
727892,dasar,4504,"IB Asia akan memulai operasi di kantor lantai dasar terpisah di fasilitas kantor pusat DBS, dan akan fokus pada layanan perbankan komersial, pembiayaan korporasi, pasar modal dan perbankan swasta.",1
729017,dasar,450d,"SDN 015 Galang, merupakan salah satu Sekolah Menengah Dasar Negeri yang ada di Provinsi Kepulauan Riau, yang beralamat di Batu Putih Karas - Batam.",1
729017,dasar,450x,"SDN 015 Galang, merupakan salah satu sekolah menengah dasar negeri yang ada di Provinsi Kepulauan Riau, yang beralamat di Batu Putih Karas - Batam.",2
729061,dasar,4503,"Asep menyelesaikan pendidikan dasar di SDN Cibeureum, Kecamatan Cugenang Kabupaten Cianjur Provinsi Jawa Barat tahun 1994.",2
729061,dasar,4504,"Asep menyelesaikan pendidikan dasar di SDN Cibeureum, Kecamatan Cugenang Kabupaten Cianjur Provinsi Jawa Barat tahun 1994.",1
73122,badan,1403,Untuk membantu pengelolaan kegiatan-kegiatan tersebut maka beliau membentuk Badan Koordinasi Kesurauan dan Badan Kerjasama Surau.,1
73122,badan,140c,Untuk membantu pengelolaan kegiatan-kegiatan tersebut maka beliau membentuk Badan Koordinasi Kesurauan dan Badan Kerjasama Surau.,2
734617,dunia,1301,"Bulan sabit Merah :Berarti  siap menyebarkan amal kebajikan khususnya bidang kesehatan ke seluruh dunia secara menyeluruh dan yang sebenarnya dengan  penuh perjuangan, berwibawa, produktif, berani, siap bersaing  dan  mengayomi yang lemah.",1
734617,dunia,1303,"Bulan sabit Merah :Berarti  siap menyebarkan amal kebajikan khususnya bidang kesehatan ke seluruh dunia secara menyeluruh dan yang sebenarnya dengan  penuh perjuangan, berwibawa, produktif, berani, siap bersaing  dan  mengayomi yang lemah.",1
734617,dunia,1303,"Bulan sabit Merah berarti siap menyebarkan amal kebajikan khususnya bidang kesehatan ke seluruh dunia secara menyeluruh dan yang sebenarnya dengan penuh perjuangan, berwibawa, produktif, berani, siap bersaing dan mengayomi yang lemah.",1
743063,dunia,130c,Ia kemudian memutuskan untuk mengundurkan diri pada akhir Mei 2007 akibat kontroversi mengenai konflik kepentingan menyangkut kompensasi yang sangat besar untuk pacarnya yang juga bekerja di Bank Dunia.,2
743063,dunia,130x,Ia kemudian memutuskan untuk mengundurkan diri pada akhir Mei 2007 akibat kontroversi mengenai konflik kepentingan menyangkut kompensasi yang sangat besar untuk pacarnya yang juga bekerja di Bank Dunia.,1
749039,dunia,1301,"Sekembali ke Jepang, ia menjabat sebagai Gubernur Tokyo metropolis dari 1944 hingga akhir Perang Dunia II.",1
749039,dunia,130d,"Sekembali ke Jepang, ia menjabat sebagai Gubernur Tokyo metropolis dari 1944 hingga akhir Perang Dunia II.",1
749039,dunia,130d,"Sekembali ke [[Jepang]], ia menjabat sebagai [[Gubernur Tokyo]] metropolis dari [[1944]] hingga akhir [[Perang Dunia II]].",1
75042,badan,1403,"Dalam menjalankan kekuasaannya, kepala desa diawasi oleh Badan Perwakilan Desa (BPD) dan dibantu oleh perangkat desa terdiri dari Sekretaris Desa dan Kepala Urusan.",1
75042,badan,140c,"Dalam menjalankan kekuasaannya, kepala desa diawasi oleh Badan Perwakilan Desa (BPD) dan dibantu oleh perangkat desa terdiri dari Sekretaris Desa dan Kepala Urusan.",1
75042,badan,140c,"Dalam menjalankan kekuasaannya, kepala desa diawasi oleh Badan Perwakilan Desa (BPD) dan dibantu oleh perangkat desa yang terdiri dari Sekretaris Desa dan Kepala Urusan.",1
751155,dunia,1302,"Awalnya, sang bunda tidak setuju dengan aktivitas Ano di dunia peran.",1
751155,dunia,1302,Sang bunda tidak setuju dengan aktivitas Ano di dunia peran.,1
751155,dunia,1304,"Awalnya, sang bunda tidak setuju dengan aktivitas Ano di dunia peran.",1
75149,badan,1401,Fandi Andika Ramadhani atau Rama merupakan seorang pemain bola basket berkebangsaan Indonesia yang kini bermain di klub Aspac dengan bertinggi badan 185 cm dan berat 81 kg.,2
75149,badan,1401,Fandi Andika Ramadhani atau Rama merupakan seorang pemain bola basket berkebangsaan Indonesia yang kini bermain di klub Aspac dengan tinggi badan 185 cm dan berat 81 kg.,1
75514,badan,1403,"Dinas Penerangan TNI Angkatan Darat, disingkat (Dispenad) adalah Badan Pelaksana Pusat ditingkat Mabesad yang berkedudukan langsung di bawah Kasad, bertugas membina dan menyelenggarakan fungsi Penerangan TNI Angkatan Darat dalam rangka mendukung tugas pokok TNI Angkatan Darat.",1
75514,badan,140c,"Dinas Penerangan TNI Angkatan Darat, disingkat (Dispenad) adalah Badan Pelaksana Pusat ditingkat Mabesad yang berkedudukan langsung di bawah Kasad, bertugas membina dan menyelenggarakan fungsi Penerangan TNI Angkatan Darat dalam rangka mendukung tugas pokok TNI Angkatan Darat.",1
75514,badan,140c,"Dinas Penerangan TNI Angkatan Darat, disingkat Dispenad adalah Badan Pelaksana Pusat ditingkat Mabesad yang berkedudukan langsung di bawah Kasad.",1
75814,badan,1401,Omar Al-Ghamdi () adalah gelandang atau bek kiri tim nasional sepak bola Arab Saudi yang bertinggi badan 170 cm dan bermain di klub Al-Shabab Riyadh.,1
75814,badan,1401,Omar Al-Ghamdi adalah gelandang atau bek kiri tim nasional sepak bola Arab Saudi yang bertinggi badan 170cm dan bermain di klub Al-Shabab Riyadh.,1
75814,badan,1401,Omar Al-Ghamdi adalah gelandang atau bek kiri tim nasional sepak bola Arab Saudi yang bertinggi badan 170 cm.,1
761193,dunia,1301,"Pacquiao juga merupakan petinju pertama dalam sejarah yang memenangkan gelar besar dunia dalam empat dari delapan kelas tinju, yang dikenal sebagai ""kelas glamour"", yakni: kelas terbang, kelas bulu, kelas ringan, dan kelas welter.",1
761193,dunia,1303,"Pacquiao juga merupakan petinju pertama dalam sejarah yang memenangkan gelar besar dunia dalam empat dari delapan kelas tinju, yang dikenal sebagai ""kelas glamour"", yakni: kelas terbang, kelas bulu, kelas ringan, dan kelas welter.",1
761193,dunia,1304,"Pacquiao juga merupakan petinju pertama dalam sejarah yang memenangkan gelar besar dunia dalam empat dari delapan kelas tinju, yang dikenal sebagai ""kelas glamour"", yakni: kelas terbang, kelas bulu, kelas ringan, dan kelas welter.",1
762453,dunia,1301,Long Range Desert Group (LRDG) adalah unit pasukan khusus yang dimiliki oleh Inggris sebagai reaksi untuk melawan pendudukan Italia yang merebut negara-negara jajahan Inggris di Afrika Utara selama Perang Dunia II.,2
762453,dunia,130x,Long Range Desert Group (LRDG) adalah unit pasukan khusus yang dimiliki oleh Inggris sebagai reaksi untuk melawan pendudukan Italia yang merebut negara-negara jajahan Inggris di Afrika Utara selama Perang Dunia II.,1
763062,dunia,1301,"Haku meminta perjanjian dengannya untuk mengambil kembali bayinya, dan balasannya, dia meminta Yubaba mengirim Sen dan kedua orang tuanya kembali ke dunia manusia.",1
763062,dunia,1302,"Haku meminta perjanjian dengannya untuk mengambil kembali bayinya, dan balasannya, dia meminta Yubaba mengirim Sen dan kedua orang tuanya kembali ke dunia manusia.",2
763144,dunia,1301,"The Life and Times of Rosie the Riveter adalah sebuah film dokumenter tahun 1980 dan film pertama buatan Connie Field tentang wanita Amerika Serikat yang bekerja saat Perang Dunia II pada ""pekerjaan laki-laki"".",1
763144,dunia,130d,"The Life and Times of Rosie the Riveter adalah sebuah film dokumenter tahun 1980 dan film pertama buatan Connie Field tentang wanita Amerika Serikat yang bekerja saat Perang Dunia II pada ""pekerjaan laki-laki"".",2
773437,dunia,1301,Sedangkan Taman Nasional Gunung Leuser dan area disekitarnya dikenal dengan nama Kawasan Ekosistem Leuser yang menjadi Situs Warisan Dunia UNESCO.,1
773437,dunia,1303,Sedangkan Taman Nasional Gunung Leuser dan area disekitarnya dikenal dengan nama Kawasan Ekosistem Leuser yang menjadi Situs Warisan Dunia UNESCO.,1
773437,dunia,130d,Sedangkan Taman Nasional Gunung Leuser dan area disekitarnya dikenal dengan nama Kawasan Ekosistem Leuser yang menjadi Situs Warisan Dunia UNESCO.,1
774111,dunia,1302,Dia berkarier di dunia musik sejak tahun 1973.,2
774111,dunia,1304,Dia berkarier di dunia musik sejak tahun 1973.,1
780949,dunia,1301,"Nomor start massal pertama kali diperkenalkan di Kejuaraan Dunia Ski Nordik 2009 di Liberec, Republik Ceko.",1
780949,dunia,130d,"Nomor start massal pertama kali diperkenalkan di Kejuaraan Dunia Ski Nordik 2009 di Liberec, Republik Ceko.",2
783011,dunia,1301,"Rekor penjualannya mencapai lebih dari 77 juta di seluruh dunia, membuatnya menjadi salah satu artis terlaris sepanjang masa.",2
783011,dunia,1304,"Rekor penjualannya mencapai lebih dari 77 juta di seluruh dunia, membuatnya menjadi salah satu artis terlaris sepanjang masa.",1
792312,dunia,1301,"Berusaha memahami keberhasilan materi orang fasik menjadi persoalan yang muncul berkali-kali dalam diri orang kudus PL, karena mereka pada dasarnya berpikir tentang pahala dan hukuman di dunia.",1
792312,dunia,1304,"Berusaha memahami keberhasilan materi orang fasik menjadi persoalan yang muncul berkali-kali dalam diri orang kudus PL, karena mereka pada dasarnya berpikir tentang pahala dan hukuman di dunia",1
792312,dunia,1304,"Berusaha memahami keberhasilan materi orang fasik menjadi persoalan yang muncul berkali-kali dalam diri orang kudus PL, karena mereka pada dasarnya berpikir tentang pahala dan hukuman di dunia.",1
792472,dunia,1301,"Para pemeran termasuk mantan pemenang ""Survivor"" dan pasangan kencan Ethan Zohn dan Jenna Morasca; Zac Sunderland, orang pertama di bawah 18 untuk berlayar tunggal di seluruh dunia, dan ayahnya Laurence; pensiunan pemain NFL Marcus Pollard dengan istrinya Amani.",1
792472,dunia,1301,"Para pemeran termasuk mantan pemenang ""Survivor"" dan pasangan kencan Ethan Zohn dan Jenna Morasca; Zac Sunderland, orang pertama di bawah 18 untuk berlayar tunggal di seluruh dunia, dan ayahnya Laurence; pensiunan pemain NFL Marcus Pollard dengan istrinya Amani;.",1
792472,dunia,1303,"Zac Sunderland, orang pertama di bawah 18 untuk berlayar tunggal di seluruh dunia.",1
794755,dunia,1301,"FIA kejuaraan, termasuk Kejuaraan Dunia Karting, berlangsung dalam format ini.",1
794755,dunia,130d,"FIA kejuaraan, termasuk Kejuaraan Dunia Karting, berlangsung dalam format ini.",1
794755,dunia,130x,"FIA kejuaraan, termasuk Kejuaraan Dunia Karting, berlangsung dalam format ini.",1
795729,halaman,0402,"""Banjir"" biasanya memuncak ketika artikel itu di bagian atas halaman depan situs tersebut dan secara bertahap mereda ketika artikel itu digantikan oleh artikel baru.",1
795729,halaman,0402,Sebuah rumah memiliki halaman depan dan belakang.,1
